Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,The Smith Valley Forge,580 S Goddard Blvd,These stations are for Members Only,King of Prussia,PA,19406,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,40.0864531,-75.4076875,2023-11-20,148175,2023-11-20 23:59:22 UTC,,,,2019-09-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$1.50/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Feasterville, PA #7590",2 E Street Rd,,Feasterville,PA,19053,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.1506017,-75.0022839,2023-11-21,148183,2023-11-21 00:02:17 UTC,,,,2011-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,Pointe@WChester,890 South Matlack Street,,West Chester,PA,19382,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,39.9457594,-75.5875972,2023-11-20,148185,2023-11-20 23:59:23 UTC,,,,2011-12-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$0.00-$3.00/Hr Variable Parking Fee, $0.00-$0.50/kWh Variable Energy Fee",,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Philadelphia, PA #7544",10000 Bustleton Ave,,Philadelphia,PA,19116,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.1026176,-75.0287676,2023-11-21,148189,2023-11-21 00:02:16 UTC,,,,2012-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,"Walgreens - Philadelphia, PA #6895",300 N 63rd St,,Philadelphia,PA,19139,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,39.967681,-75.246311,2023-11-21,148192,2023-11-21 00:02:16 UTC,,,,2012-02-20,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,false
ELEC,430901 : Dalian on the Park,500 North 21st Street,,Philadelphia,PA,19130,,800-663-5633,E,,Public,24 hours daily,,,,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,39.9629139,-75.1731952,2023-11-20,148195,2023-11-21 00:00:02 UTC,,,,2019-02-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,FREE,,,,,,,,,,,,,,,,,,,false
ELEC,Two Bala Plaza,333 East City Ave.,,Bala Cynwyd,PA,19004,,800-663-5633,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.0072158,-75.2205338,2023-11-21,149084,2023-11-21 00:04:03 UTC,,,,2015-05-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,"$1.00/Hr Parking Fee , $0.10/kWh Energy Fee",,,,,,,,,,,,,,,,,,,false
ELEC,East Market - Tesla Supercharger,34 South 11th Street,,Philadelphia,PA,19107,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,200-8,39.951387,-75.158569,2023-07-01,149343,2023-07-14 19:41:28 UTC,P,,,2019-09-30,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Phoenixville Borough - Taylor Alley Parking Lot,300 Mill St,Taylor Alley & Mill St,Phoenixville,PA,19460,,610-933-8801,E,,Public,24 hours daily; Also accepts Passport Parking App,,,,,,2,,,Non-Networked,,GPS,40.13432680108671,-75.51693419245147,2022-10-11,149393,2023-02-14 15:54:11 UTC,LG,,,2020-06-01,,,,,J1772,US,,,,Public,,public,,,PAY_LOT,,,,,,,Free; parking fee,,,,,,,,,,false,,,,,,,,LD,false
ELEC,NORTHWESTERNREC CO-OP OFFICE,22534 State Rte 86,,Cambridge Springs,PA,16403,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.78733,-80.06426,2023-11-21,149443,2023-11-21 00:27:59 UTC,,,,2019-11-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DEVON DEVON OFFICE,744 W Lancaster Ave,,Wayne,PA,19087,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.046276,-75.41089,2023-11-21,149669,2023-11-21 00:24:57 UTC,,,,2019-12-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEFC STATION 1,419 Pierson Rd,,Lititz,PA,17543,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.148733,-76.283784,2023-11-21,149778,2023-11-21 00:28:30 UTC,,,,2019-12-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,OLDE HICKORY OLDEHICKORY,705b Olde Hickory Rd,,Lancaster,PA,17601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.087595,-76.283742,2023-11-21,149799,2023-11-21 00:28:42 UTC,,,,2019-12-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,St. Lukes Hospital - Anderson Campus,1872 St. Luke's Blvd,.||,Easton,PA,18045,,888-998-2546,E,,Public,24 hours daily,,,,,,7,,,Blink Network,http://www.blinkcharging.com/,GPS,40.649255,-75.28825,2023-11-21,150288,2023-11-21 00:03:57 UTC,,,,2019-12-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,LYNNEWOOD GARDE LYNNEWOOD,1950 Ashbourne Rd,,Elkins Park,PA,19027,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.076307,-75.146003,2023-11-21,150350,2023-11-21 00:28:32 UTC,,,,2019-12-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Hamanassett Bed & Breakfast - Tesla Destination,115 Indian Springs Dr,,Media,PA,19063,,610-459-3000  877-798-3752,E,,Public,24 hours daily; for customer use only; see front desk for access,,,,,,1,,,Non-Networked,,200-9,39.900218,-75.474643,2020-11-03,150498,2021-06-07 17:08:43 UTC,P,,,2019-09-30,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Allegheny College - Tesla Destination,520 N Main St,,Meadville,PA,16335,,814-332-2862  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.649703,-80.143302,2022-10-06,150563,2023-01-18 15:15:20 UTC,P,,,2019-08-07,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Walnut Street Garage - Tesla Destination,33 West Walnut St,,Bethlehem,PA,18018,,610-865-7123  877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.621381,-75.379845,2022-10-06,150606,2023-01-18 15:15:20 UTC,P,,,2019-04-15,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Lake Moc-A-Tek Inn - Tesla Destination,159 Purdytown Tpke,,Lakeville,PA,18438,,570-226-9717  877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,41.427925,-75.285364,2022-10-06,150623,2023-01-18 15:15:20 UTC,P,,,2019-06-12,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Sheraton Suites Philadelphia Airport - Tesla Destination,4101 B Island Ave,,Philadelphia,PA,19153,,215-365-6600  877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,39.8901483,-75.231638,2022-10-06,150656,2023-01-18 15:15:20 UTC,P,,,2019-04-05,,,,,TESLA,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,EAST CAMPUS GAR STATION 4,5040 Forbes Ave,,Pittsburgh,PA,15213,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.44387,-79.940985,2023-11-21,150788,2023-11-21 00:29:05 UTC,,,,2019-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,ONEOXFORDCENTRE STATION 4,339 Cherry Way,,Pittsburgh,PA,15219,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.437941,-79.999039,2023-11-21,150792,2023-11-21 00:28:58 UTC,,,,2019-12-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LGT MUNICIPAL SITE,1130 N Bethlehem Pike,,Spring House,PA,19477,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.188425,-75.225781,2023-11-21,151961,2023-11-21 00:28:44 UTC,,,,2020-01-01,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BORO OF OXFORD 1ST FLR STATION,1 OCTORARO ALLEY,,Oxford,PA,19363,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.785196,-75.980071,2023-11-21,152047,2023-11-21 00:29:00 UTC,,,,2020-01-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEHIGH IACOCCA HALL,111 Research Dr,,Bethlehem,PA,18015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.60222,-75.36011,2023-11-21,152100,2023-11-21 00:29:17 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,EASTSIDE BOND BOND GARAGE 3,6105 Spirit St,,Pittsburgh,PA,15206,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.459914,-79.923095,2023-11-21,152103,2023-11-21 00:29:14 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEVEL6CARCHARGE LEVEL-7-L4,777 Casino Dr,,Pittsburgh,PA,15212,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.447722,-80.022612,2023-11-21,152105,2023-11-21 00:29:13 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KRE MFA STATION 1,4883 Riley Rd,,Bethlehem,PA,18020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.652052,-75.294725,2023-11-21,152113,2023-11-21 00:28:38 UTC,,,,2020-01-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEHIGH FARRINGTON SQ,4 Farrington Square,,Bethlehem,PA,18015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.6093,-75.37896,2023-11-21,152230,2023-11-21 00:29:19 UTC,,,,2020-01-07,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,KRE WILLOW POINTE 2,2405 Maryland Rd,,Willow Grove,PA,19090,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.158462,-75.133328,2023-11-21,152275,2023-11-21 00:33:58 UTC,,,,2020-01-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,CHESTNUT ST EV BICENTENNIAL,20 S High St,,West Chester,PA,19382,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.959225,-75.604248,2023-11-21,152322,2023-11-21 00:29:20 UTC,,,,2020-01-09,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGH HOTELS READING,2801 Papermill Rd,,Reading,PA,19610,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.361902,-75.987814,2023-11-21,152351,2023-11-21 00:29:12 UTC,,,,2020-01-10,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SHERATON ERIE STATION 1,55 West Bay Road,,Erie,PA,16507,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.13695,-80.09171,2023-11-21,152384,2023-11-21 00:29:11 UTC,,,,2020-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AER AEC SHIP DIST,10 Duncan Rd,,Shippensburg,PA,17257,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.089756,-77.47645,2023-11-21,152406,2023-11-21 00:28:34 UTC,,,,2020-01-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,STOURBRIDGE STATION #1,646 W Park St,,Honesdale,PA,18431,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.574297,-75.261427,2023-11-21,152439,2023-11-21 00:28:55 UTC,,,,2020-01-15,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Faros Properties,100 S Commons,,Pittsburgh,PA,15212,,855-900-7584,E,,Public,24 hours daily,,,,,,10,,,SHELL_RECHARGE,https://shellrecharge.com/en-us/solutions,200-9,40.451331,-80.004683,2023-11-21,152541,2023-11-21 01:01:08 UTC,,,,2020-01-18,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGHWOODS RTP HIGHWOODS PPG2,5 PPG Pl,,Pittsburgh,PA,15222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.439305,-80.003273,2023-11-21,153014,2023-11-21 00:29:18 UTC,,,,2020-01-24,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,DenLee Music School,164 Edgewood Dr,,Ambler,PA,19002,,,E,,Public,24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging,,,,,6,2,,,Non-Networked,,200-9,40.160142,-75.222233,2022-11-10,153028,2023-02-14 15:54:11 UTC,P,,,2013-01-01,,,,,J1772 NEMA515,US,,,,Public,,public,,,OTHER_ENTERTAINMENT,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,HERSHEY CAMPUS WESTVIEW 2,100 Westview Drive,,Hershey,PA,17033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.272218,-76.629918,2023-11-21,153046,2023-11-21 00:30:02 UTC,,,,2020-01-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMBLER RACE,157 Race St,,Ambler,PA,19002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.156304,-75.22016,2023-11-21,153092,2023-11-21 00:29:38 UTC,,,,2020-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMBLER POPLAR,113 Poplar St,,Ambler,PA,19002,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.153279,-75.221261,2023-11-21,153093,2023-11-21 00:29:38 UTC,,,,2020-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,LEHIGH ZOELLNER GARAGE,420 E Packer Ave,,Bethlehem,PA,18015,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.608133,-75.372385,2023-11-21,153096,2023-11-21 00:29:17 UTC,,,,2020-01-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AMISHVIEW INN AVI 3,3125 Old Philadelphia Pike,,Bird in Hand,PA,17505,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.039166,-76.140293,2023-11-21,153180,2023-11-21 00:29:41 UTC,,,,2020-01-31,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,3RD AND NORTH STATION 1,700 N 3rd St,,Harrisburg,PA,17102,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.26534,-76.885691,2023-11-21,153265,2023-11-21 00:29:43 UTC,,,,2020-02-04,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sheetz - Tesla Supercharger,1931 Butler Pike,,Grove City,PA,16127,,877-798-3752,E,,Public,24 hours daily,,,,,,,6,,Tesla,https://www.tesla.com/supercharger,GPS,41.143769,-80.156865,2023-07-01,153542,2023-07-14 19:41:28 UTC,P,,,2020-02-20,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AER LIBERTY RESORT1,125 Sanders Rd,,Fairfield,PA,17320,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.76532,-77.37547,2023-11-21,153710,2023-11-21 00:30:18 UTC,,,,2020-02-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,SKYE 750 WAYNE,750 Moore Rd,,King of Prussia,PA,19406,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.100433,-75.411378,2023-11-21,154073,2023-11-21 00:30:16 UTC,,,,2020-02-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Sheetz - Tesla Supercharger,105 Maynard Street,,Williamsport,PA,17701,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,41.232412,-77.020248,2023-07-01,154207,2023-07-14 19:41:28 UTC,P,,,2020-02-28,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Weavers Way Co-op,217 E Butler Ave,,Ambler,PA,19002,,215-302-5550,E,,Public - Card key at all times,7am-12pm daily; Press 2 + enter for left charger; Press 1+ enter for the right on the key pad to activate,,,,,,2,,,Non-Networked,,GPS,40.156369,-75.218919,2022-10-11,154265,2023-02-14 15:54:11 UTC,P,,,2019-12-01,,,,,J1772,US,,,,Public - Carte-clé en tout temps,,public,KEY_ALWAYS,,COOP,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,PNC BANK 3PNC STATION 2,225 Fifth Ave,,Pittsburgh,PA,15222,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.441738,-80.001716,2023-11-21,154339,2023-11-21 00:29:36 UTC,,,,2020-03-06,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AER HICKORY BRIDGE,96 Hickory Bridge Rd,,Orrtanna,PA,17353,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.84022,-77.368,2023-11-21,154481,2023-11-21 00:30:56 UTC,,,,2020-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HERSHEY CAMPUS WESTVIEW 3,30 Conference Dr,,Hershey,PA,17033,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.264185,-76.682635,2023-11-21,154482,2023-11-21 00:29:51 UTC,,,,2020-03-14,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,Reserve at Harpers Crossing,100 Harper's Crossing,Chargers under repair.||,Langhorne,PA,19047,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.193534,-74.883051,2023-11-20,154553,2023-11-20 23:58:37 UTC,,,,2020-03-19,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false
ELEC,Sheetz - Tesla Supercharger,518 Greenfield Road,,Lancaster,PA,17601,,877-798-3752,E,,Public,24 hours daily,,,,,,,8,,Tesla,https://www.tesla.com/supercharger,GPS,40.052926,-76.255235,2023-07-01,154656,2023-07-14 19:41:28 UTC,P,,,2020-03-20,,,,,TESLA,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,BMW FACILITIES NAZARETH 01,3819 Prologis Pkwy,,Easton,PA,18045,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.72123,-75.288891,2023-11-21,154706,2023-11-21 00:07:36 UTC,,,,2020-03-25,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MIDDLETOWN TWP STATION 2,5 Municipal Way,,Langhorne,PA,19047,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.183192,-74.906105,2023-11-21,154783,2023-11-21 00:30:57 UTC,,,,2020-03-27,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,NORTHAMPTON CO. DHS BUILDING,2801 Emrick Blvd,,Bethlehem,PA,18020,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.661486,-75.295847,2023-11-21,154817,2023-11-21 00:30:41 UTC,,,,2020-03-28,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,AER AEC YORK DIST1,200 Trinity Rd,,York,PA,17408,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,39.93093,-76.80651,2023-11-21,155155,2023-11-21 00:31:16 UTC,,,,2020-04-03,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,RI COLLEGEVILLE STATION 2,500 Campus Drive,,Collegeville,PA,19426,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.159226,-75.470625,2023-11-21,155248,2023-11-21 00:17:51 UTC,,,,2020-04-08,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,State Farm Insurance,129 S Jennersville Rd,,West Grove,PA,19390,,610-345-1101,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,200-9,39.81948,-75.870891,2023-01-10,155272,2023-02-14 15:54:11 UTC,P,,,2019-07-01,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
ELEC,Fairfield Inn & Suites - Towanda,1248 Golden Mile Rd,,Towanda,PA,18848,,570-265-5553,E,,Public,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,200-9,41.770824,-76.413171,2022-08-10,155310,2023-02-14 15:54:11 UTC,P,,,2020-04-10,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false
ELEC,MYERSTOWN BORO MYERSTOWN STA1,6 E Main Ave,,Myerstown,PA,17067,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.375266,-76.302938,2023-11-21,155464,2023-11-21 00:31:27 UTC,,,,2020-04-21,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,HIGH ASSOCIATES HIGH BLDG 37,1853 William Penn Way,,Lancaster,PA,17601,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.0529,-76.248712,2023-11-21,155528,2023-11-21 00:31:27 UTC,,,,2020-04-23,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,false
ELEC,MCC Material Resources Center - Ephrata,517 W Trout Run Rd,,Ephrata,PA,17522,,717-733-2847,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,40.19252,-76.182633,2022-10-11,155562,2023-02-14 15:54:11 UTC,P,,,2020-01-01,,,,,J1772,US,,,,Public,,public,,,PLACE_OF_WORSHIP,,,,,,,Free,,,,,,,,,SOLAR,false,,,,,,,,LD,false
ELEC,Cowans Gap State Park,6235 Aughwick Rd,,Fort Loudon,PA,17224,,717-485-3948,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,200-8,39.995161,-77.924212,2023-01-10,155661,2023-02-14 15:54:11 UTC,SG,,,2019-03-15,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false
